gene,variable,value
FBRS,arch_1,-0.0043409676
AC093249.6,arch_1,-0.022600198
SRCAP,arch_1,-0.008604307
TMEM265,arch_1,-0.008703441
PHKG2,arch_1,-0.025510114
CCDC189,arch_1,-0.022498311
RNF40,arch_1,2.0342137e-05
ZNF629,arch_1,-0.017995792
BCL7C,arch_1,0.012031636
MIR762HG,arch_1,0.016738672
CTF1,arch_1,-0.023529556
FBXL19-AS1,arch_1,-0.02151188
FBXL19,arch_1,-0.007656289
ORAI3,arch_1,-0.006168582
SETD1A,arch_1,-0.0146839395
HSD3B7,arch_1,-0.02223226
STX1B,arch_1,-0.01968523
STX4,arch_1,-0.005646059
AC135050.3,arch_1,0.004533596
AC135050.1,arch_1,-0.024064632
ZNF668,arch_1,-0.017284688
AC135050.4,arch_1,-0.02398212
ZNF646,arch_1,-0.01927736
PRSS53,arch_1,-0.023772595
VKORC1,arch_1,-0.004352731
BCKDK,arch_1,-0.023782732
KAT8,arch_1,-0.009089172
FUS,arch_1,0.009954882
AC009088.2,arch_1,-0.023225281
AC009088.1,arch_1,-0.020477757
ITGAM,arch_1,-0.022491783
ITGAX,arch_1,-0.021365901
ITGAD,arch_1,-0.017916538
ZNF843,arch_1,-0.023262639
AC026471.4,arch_1,-0.0050507234
AC026471.1,arch_1,-0.012118527
ARMC5,arch_1,-0.023016708
TGFB1I1,arch_1,-0.014909315
SLC5A2,arch_1,-0.020733995
C16orf58,arch_1,0.008472676
AC026471.2,arch_1,-0.019863993
AC074050.3,arch_1,-0.019159894
ZNF720,arch_1,0.0057134815
ZNF267,arch_1,-0.007084171
AC145350.2,arch_1,-0.0134369945
AC141257.2,arch_1,-0.019099027
AC136944.1,arch_1,-0.022543522
AC136944.2,arch_1,-0.018009428
AC023824.3,arch_1,-0.01941867
SHCBP1,arch_1,-0.023470353
VPS35,arch_1,0.005380889
ORC6,arch_1,-0.020158116
C16orf87,arch_1,-0.010194326
GPT2,arch_1,0.058090694
DNAJA2,arch_1,-0.010836728
AC018845.3,arch_1,-0.018239649
AC018845.1,arch_1,-0.022738596
NETO2,arch_1,-0.022474762
ITFG1-AS1,arch_1,-0.01782948
ITFG1,arch_1,0.019278478
AC007494.2,arch_1,-0.02053919
AC007533.1,arch_1,0.0049259765
PHKB,arch_1,0.03441218
LINC02133,arch_1,-0.030227123
ABCC11,arch_1,-0.02200249
LONP2,arch_1,0.015372828
SIAH1,arch_1,-0.0062373285
N4BP1,arch_1,0.008842692
AC026470.2,arch_1,-0.0010946584
AC007611.1,arch_1,-0.016220292
AC044798.3,arch_1,-0.01779108
CBLN1,arch_1,-0.010775609
AC007614.1,arch_1,0.02544636
C16orf78,arch_1,-0.017576795
AC007861.1,arch_1,-0.020781504
ZNF423,arch_1,-0.016429214
CNEP1R1,arch_1,-0.004221761
AC007610.1,arch_1,-0.02228017
HEATR3,arch_1,-0.004949981
AC007610.2,arch_1,-0.022687241
TENT4B,arch_1,-0.009237857
ADCY7,arch_1,-0.03560057
BRD7,arch_1,-0.0034655377
AC007493.1,arch_1,-0.019461066
NKD1,arch_1,-0.04645717
CYLD,arch_1,0.015849793
AC007728.1,arch_1,-0.0079772845
AC087564.1,arch_1,-0.020418776
AC137494.1,arch_1,-0.020172011
AC007344.1,arch_1,-0.023877919
HNRNPA1P48,arch_1,-0.023314381
C16orf97,arch_1,-0.016683858
TOX3,arch_1,-0.01819342
AC007906.2,arch_1,0.016764643
CHD9,arch_1,0.02420182
RBL2,arch_1,-0.025413426
AKTIP,arch_1,0.0049500577
RPGRIP1L,arch_1,-0.006119778
FTO,arch_1,0.0061490186
AC007496.2,arch_1,-0.020695234
AC007496.1,arch_1,-0.020387236
AC007347.1,arch_1,-0.0022618747
LINC02169,arch_1,-0.017364701
IRX3,arch_1,-0.031673193
AC018553.2,arch_1,-0.021968441
AC018553.1,arch_1,-0.020383349
CRNDE,arch_1,-0.038773295
MMP2,arch_1,-0.04941365
LPCAT2,arch_1,-0.013414976
CES1,arch_1,0.011623259
CES5A,arch_1,-0.031061063
AC040168.1,arch_1,-0.008539329
AC007495.1,arch_1,-0.019957615
GNAO1,arch_1,-0.053123955
AC009102.4,arch_1,-0.035441943
AMFR,arch_1,-0.010309346
AC092140.1,arch_1,-0.016314305
NUDT21,arch_1,0.0040095523
OGFOD1,arch_1,-0.000673584
BBS2,arch_1,0.031864002
MT2A,arch_1,-0.08618455
MT1E,arch_1,-0.040172175
MT1M,arch_1,-0.050295807
MT1A,arch_1,-0.029844008
MT1X,arch_1,-0.06899552
AC106779.1,arch_1,-0.021677492
NUP93,arch_1,-0.01946077
SLC12A3,arch_1,-0.021468906
HERPUD1,arch_1,-0.012461785
CETP,arch_1,-0.018559305
NLRC5,arch_1,-0.027676674
AC023825.2,arch_1,-0.022087004
CPNE2,arch_1,-0.020187506
FAM192A,arch_1,-0.013145107
AC009090.6,arch_1,-0.0136281205
RSPRY1,arch_1,-0.008834575
ARL2BP,arch_1,-0.0035173702
PLLP,arch_1,-0.011829206
CX3CL1,arch_1,-0.020910857
CIAPIN1,arch_1,-0.016443621
COQ9,arch_1,-0.02205049
POLR2C,arch_1,-0.006755794
DOK4,arch_1,-0.015078065
CCDC102A,arch_1,-0.006120314
ADGRG1,arch_1,-0.019736124
DRC7,arch_1,-0.017081082
KATNB1,arch_1,-0.015964875
KIFC3,arch_1,-0.011465892
AC092118.1,arch_1,-0.018038481
CNGB1,arch_1,-0.02022965
ZNF319,arch_1,-0.017111601
USB1,arch_1,-0.019090598
CFAP20,arch_1,-0.0057594785
AC026771.1,arch_1,-0.018385911
AC009107.2,arch_1,-0.0046516224
CSNK2A2,arch_1,-0.006535262
AC009107.1,arch_1,-0.01967627
CCDC113,arch_1,-0.023716109
PRSS54,arch_1,-0.021123925
GINS3,arch_1,-0.028590562
SETD6,arch_1,-0.0069122254
CNOT1,arch_1,-0.009754743
AC009118.3,arch_1,-0.027958142
SLC38A7,arch_1,-0.022046758
GOT2,arch_1,-0.036002263
LINC02141,arch_1,-0.025565121
AC009081.2,arch_1,-0.021877222
CDH8,arch_1,-0.0250612
AC092131.1,arch_1,-0.024633363
CDH11,arch_1,-0.09085728
LINC02126,arch_1,-0.024658853
AC009055.1,arch_1,-0.02880451
LINC00922,arch_1,-0.026823822
CDH5,arch_1,-0.026473414
LINC00920,arch_1,-0.01415918
BEAN1,arch_1,0.013128226
BEAN1-AS1,arch_1,-0.01709823
TK2,arch_1,0.008919928
AC010542.2,arch_1,-0.012934483
CKLF,arch_1,0.0073158005
CMTM1,arch_1,-0.0045317356
CMTM2,arch_1,-0.020339351
CMTM3,arch_1,-0.0027932676
CMTM4,arch_1,-0.013898232
DYNC1LI2,arch_1,0.011258317
AC018557.1,arch_1,0.0038904978
AC018557.3,arch_1,0.006556933
TERB1,arch_1,-0.018061854
NAE1,arch_1,0.0066289147
CA7,arch_1,-0.017340707
PDP2,arch_1,-0.030600712
CIAO2B,arch_1,-0.0119583085
CES2,arch_1,-0.0036571948
CES4A,arch_1,-0.015970897
CBFB,arch_1,-0.0201162
C16orf70,arch_1,-0.004042667
B3GNT9,arch_1,-0.020061348
TRADD,arch_1,-0.007064499
FBXL8,arch_1,-0.024829555
HSF4,arch_1,-0.0187367
NOL3,arch_1,-0.022003775
KIAA0895L,arch_1,-0.021761747
E2F4,arch_1,-0.026029434
ELMO3,arch_1,-0.019627245
LRRC29,arch_1,0.008750495
TMEM208,arch_1,-0.02489033
FHOD1,arch_1,-0.015115204
SLC9A5,arch_1,-0.015181924
PLEKHG4,arch_1,-0.022366613
KCTD19,arch_1,-0.019683713
LRRC36,arch_1,-0.024078837
TPPP3,arch_1,-0.021217596
ZDHHC1,arch_1,0.0044508483
HSD11B2,arch_1,-0.008404964
ATP6V0D1,arch_1,-0.012203512
AC009061.2,arch_1,0.0362729
AC027682.6,arch_1,-0.0206553
RIPOR1,arch_1,0.0021672319
AC027682.2,arch_1,-0.021318177
AC027682.4,arch_1,-0.0011064964
CTCF,arch_1,-0.0026309849
AC009095.1,arch_1,-0.021633565
ACD,arch_1,-0.01898467
ENKD1,arch_1,-0.022689134
C16orf86,arch_1,-0.02051182
GFOD2,arch_1,-0.00635675
RANBP10,arch_1,-0.0059201983
TSNAXIP1,arch_1,-0.022551134
CENPT,arch_1,-0.012476269
NUTF2,arch_1,-0.019412337
EDC4,arch_1,-0.02103501
NRN1L,arch_1,-0.01907973
PSKH1,arch_1,-0.0026859923
CTRL,arch_1,-0.020001538
PSMB10,arch_1,-0.021444982
LCAT,arch_1,-0.0077321758
SLC12A4,arch_1,-0.008888323
DPEP2,arch_1,-0.022664946
DUS2,arch_1,-0.0051572667
DDX28,arch_1,-0.02113661
NFATC3,arch_1,-0.010478261
AC020978.3,arch_1,-0.01682848
AC020978.5,arch_1,-0.01921722
ESRP2,arch_1,-0.018185925
PLA2G15,arch_1,-0.032991707
AC020978.2,arch_1,-0.020236012
SLC7A6,arch_1,-0.1284331
SLC7A6OS,arch_1,-0.061608247
PRMT7,arch_1,0.021831455
SMPD3,arch_1,-0.020188747
ZFP90,arch_1,0.011864743
AC126773.3,arch_1,-0.020960148
AC126773.6,arch_1,-0.020542141
CDH3,arch_1,-0.020795405
CDH1,arch_1,-0.025390476
TANGO6,arch_1,-0.030786628
AC009137.1,arch_1,-0.016164795
HAS3,arch_1,-0.022481037
CHTF8,arch_1,-0.021259595
UTP4,arch_1,-0.0345104
SNTB2,arch_1,-0.025383934
VPS4A,arch_1,-0.0056627984
COG8,arch_1,-0.004272164
NIP7,arch_1,-0.03512901
TMED6,arch_1,-0.018771494
TERF2,arch_1,-0.008885816
CYB5B,arch_1,-0.000183186
NFAT5,arch_1,0.03438879
NQO1,arch_1,-0.049282286
AC092115.2,arch_1,-0.017936207
AC092115.3,arch_1,-0.021769414
NOB1,arch_1,-0.029320607
WWP2,arch_1,0.0073590484
CLEC18A,arch_1,-0.016606212
PDPR,arch_1,-0.0061121844
AC009060.1,arch_1,0.0068761357
EXOSC6,arch_1,-0.017660756
AARS,arch_1,-0.010646608
DDX19B,arch_1,-0.0025628041
AC012184.3,arch_1,0.0031910017
DDX19A,arch_1,-0.014275758
AC012184.4,arch_1,-0.014772907
ST3GAL2,arch_1,-0.0012922635
AC012184.1,arch_1,-0.007571006
FCSK,arch_1,-0.0036635941
COG4,arch_1,0.015337987
SF3B3,arch_1,-0.01650547
IL34,arch_1,0.015819918
MTSS2,arch_1,0.016171273
VAC14,arch_1,-0.005720752
VAC14-AS1,arch_1,-0.023378273
HYDIN,arch_1,0.0068872063
AC138625.2,arch_1,-0.020353075
CMTR2,arch_1,0.0064588794
ZNF23,arch_1,-0.0057860278
AC010547.1,arch_1,-0.02151994
ZNF19,arch_1,-0.008242489
CHST4,arch_1,-0.017292151
MARVELD3,arch_1,-0.024561279
PHLPP2,arch_1,-0.010863814
AC009097.1,arch_1,-0.024921022
AP1G1,arch_1,-0.0032236977
IST1,arch_1,-0.0070739035
ZNF821,arch_1,0.012313532
PKD1L3,arch_1,0.0032615953
DHODH,arch_1,-0.015371037
TXNL4B,arch_1,-0.008572032
HP,arch_1,-0.026143802
AC009087.1,arch_1,-0.025369959
DHX38,arch_1,-0.013090869
PMFBP1,arch_1,-0.02391689
LINC01572,arch_1,-0.00973982
AC004158.1,arch_1,-0.024090169
AC004943.2,arch_1,-0.021672621
ZFHX3,arch_1,-0.104651146
AC116667.1,arch_1,-0.022179317
AC116667.2,arch_1,-0.02094104
AC140912.1,arch_1,-0.027707396
LINC01568,arch_1,-0.005637988
AC092114.1,arch_1,-0.017284859
AC087565.2,arch_1,-0.017990576
AC138627.1,arch_1,-0.01376604
AC009120.4,arch_1,-0.02108806
PSMD7,arch_1,-0.027288467
AC009120.2,arch_1,0.0015748019
AC009120.3,arch_1,-0.021325583
AC009053.2,arch_1,-0.021559788
NPIPB15,arch_1,-0.00833594
AC009053.3,arch_1,-0.020021021
GLG1,arch_1,0.009286878
RFWD3,arch_1,-0.014459371
MLKL,arch_1,-0.0015929297
FA2H,arch_1,-0.022188075
WDR59,arch_1,0.0066280635
ZNRF1,arch_1,-0.06844546
AC099508.2,arch_1,-0.021818481
ZFP1,arch_1,-0.009547409
CTRB1,arch_1,-0.018807814
BCAR1,arch_1,-0.020768167
CFDP1,arch_1,-0.0056763613
AC009163.7,arch_1,-0.019100102
TMEM170A,arch_1,0.01063885
CHST6,arch_1,-0.0145440055
AC009163.1,arch_1,-0.012938887
CHST5,arch_1,-0.021353837
TMEM231,arch_1,0.00051197107
GABARAPL2,arch_1,0.0007065543
AC025287.3,arch_1,-0.017708316
ADAT1,arch_1,-0.0013889306
KARS,arch_1,-0.0194825
TERF2IP,arch_1,0.03369172
AC025287.4,arch_1,0.013866037
DUXB,arch_1,-0.012744566
CPHXL,arch_1,-0.007934889
AC105430.1,arch_1,-0.009379675
CNTNAP4,arch_1,-0.02327877
AC106729.1,arch_1,-0.005007164
MON1B,arch_1,-0.02503174
SYCE1L,arch_1,-0.024296397
AC009139.2,arch_1,-0.0274346
ADAMTS18,arch_1,-0.024548352
NUDT7,arch_1,-0.026794922
VAT1L,arch_1,-0.023621907
WWOX,arch_1,-0.009765275
WWOX-AS1,arch_1,-0.020202272
AC046158.1,arch_1,-0.0035063752
AC009141.1,arch_1,-0.021882616
AC009145.3,arch_1,-0.023527756
AC092376.2,arch_1,-0.019795444
AC092376.1,arch_1,-0.021962976
AC084064.1,arch_1,-0.024713477
MAF,arch_1,-0.0202189
AC009159.3,arch_1,-0.020736217
LINC01229,arch_1,-0.013047432
MAFTRR,arch_1,-0.016417623
AC105411.1,arch_1,-0.018518161
DYNLRB2,arch_1,-0.013315657
CDYL2,arch_1,-0.007241645
AC099313.1,arch_1,-0.017349588
ARLNC1,arch_1,-0.026031531
CMC2,arch_1,-0.026384698
CENPN,arch_1,-0.027838062
AC092718.2,arch_1,-0.0220412
ATMIN,arch_1,-0.0142130945
C16orf46,arch_1,-0.0176623
AC092718.6,arch_1,-0.021424739
GCSH,arch_1,-0.006679313
BCO1,arch_1,-0.022198165
AC009148.1,arch_1,-0.019840887
GAN,arch_1,-0.010183874
AC092139.1,arch_1,-0.027911684
CMIP,arch_1,-0.06848759
PLCG2,arch_1,-0.044045497
AC092142.1,arch_1,-0.019351274
MPHOSPH6,arch_1,-0.002057968
CDH13,arch_1,-0.11075008
AC125793.1,arch_1,-0.030315494
AC009142.1,arch_1,-0.021472106
AC009063.3,arch_1,-0.023338182
AC009063.2,arch_1,-0.024195014
AC009119.1,arch_1,-0.01886415
HSBP1,arch_1,-0.028462142
MLYCD,arch_1,-0.067869686
OSGIN1,arch_1,-0.039335664
NECAB2,arch_1,-0.02126639
SLC38A8,arch_1,-0.01897806
MBTPS1,arch_1,0.0026101382
AC040169.1,arch_1,-0.01911127
HSDL1,arch_1,0.0073530646
DNAAF1,arch_1,-0.022518452
TAF1C,arch_1,-0.008461008
WFDC1,arch_1,-0.018583411
ATP2C2,arch_1,-0.02207214
ATP2C2-AS1,arch_1,-0.020989625
MEAK7,arch_1,0.010764721
COTL1,arch_1,-0.04544269
KLHL36,arch_1,-0.020561038
USP10,arch_1,-0.015868882
AC025280.3,arch_1,0.0024175195
CRISPLD2,arch_1,0.0008506753
AC025280.2,arch_1,0.013797803
LINC02176,arch_1,-0.019449681
ZDHHC7,arch_1,-0.010704261
KIAA0513,arch_1,-0.046848252
GSE1,arch_1,-0.08983358
GINS2,arch_1,-0.022873163
C16orf74,arch_1,-0.026610205
AC018695.9,arch_1,-0.022519855
EMC8,arch_1,-0.008783437
IRF8,arch_1,-0.018716633
LINC01081,arch_1,-0.01627644
MTHFSD,arch_1,0.006503688
FOXC2-AS1,arch_1,-0.019021768
FOXC2,arch_1,0.008281256
FOXL1,arch_1,0.0068398705
AC009154.1,arch_1,0.042775966
AC009154.2,arch_1,-0.0142210545
LINC02188,arch_1,0.03124154
AC093519.2,arch_1,-0.02428896
C16orf95,arch_1,-0.011088746
AC010531.6,arch_1,-0.017812224
FBXO31,arch_1,-0.01639195
AC010531.5,arch_1,-0.02073924
MAP1LC3B,arch_1,-0.017165922
AC010531.3,arch_1,-0.02559812
ZCCHC14,arch_1,0.011152438
AC092720.1,arch_1,-0.019288043
JPH3,arch_1,-0.021900585
KLHDC4,arch_1,0.0007126663
AC126696.1,arch_1,-0.020099593
SLC7A5,arch_1,-0.038008686
CA5A,arch_1,-0.024303881
BANP,arch_1,0.00488163
AC134312.4,arch_1,-0.0260494
AC134312.1,arch_1,-0.02712477
AC134312.5,arch_1,-0.01834685
LINC02182,arch_1,-0.024813797
AC138512.1,arch_1,-0.021782931
ZNF469,arch_1,-0.023452915
ZFPM1,arch_1,0.01485363
AC116552.1,arch_1,-0.0011736987
ZC3H18,arch_1,-0.010708839
CYBA,arch_1,-0.0028215882
MVD,arch_1,-0.015662542
SNAI3-AS1,arch_1,0.004833407
SNAI3,arch_1,-0.003118567
RNF166,arch_1,-0.016178604
CTU2,arch_1,-0.021000579
PIEZO1,arch_1,-0.034738738
AC138028.4,arch_1,-0.022063384
AC138028.2,arch_1,-0.025463229
AC138028.1,arch_1,-0.029319959
CDT1,arch_1,-0.02002938
APRT,arch_1,-0.03779621
GALNS,arch_1,-0.013699478
TRAPPC2L,arch_1,-0.019594291
CBFA2T3,arch_1,-0.005811617
AC092384.2,arch_1,-0.016789054
AC092384.1,arch_1,-0.020729193
ACSF3,arch_1,-0.002725336
AC135782.3,arch_1,-0.019355034
AC009113.1,arch_1,-0.0135561
ZNF778,arch_1,-0.011119732
ANKRD11,arch_1,-0.038152177
AC137932.3,arch_1,-0.016439078
AC137932.1,arch_1,-0.023410166
AC137932.2,arch_1,-0.02080544
AC092120.3,arch_1,-0.012186337
SPG7,arch_1,-0.0062329248
AC092123.1,arch_1,-0.0067198146
RPL13,arch_1,-0.025744595
CHMP1A,arch_1,-0.01629486
SPATA33,arch_1,-0.008623696
AC010538.1,arch_1,-0.012307286
CDK10,arch_1,-0.006074355
LINC02166,arch_1,-0.02036261
SPATA2L,arch_1,-0.018820692
VPS9D1,arch_1,0.01062105
VPS9D1-AS1,arch_1,-0.02429982
ZNF276,arch_1,-0.0068194503
FANCA,arch_1,-0.00619163
SPIRE2,arch_1,-0.0047747106
TCF25,arch_1,-0.0076143257
MC1R,arch_1,-0.0032252094
TUBB3,arch_1,-0.023806632
DEF8,arch_1,-0.002365038
CENPBD1,arch_1,-0.01623799
DBNDD1,arch_1,-0.022965858
GAS8,arch_1,-0.007531398
FAM157C,arch_1,-0.000286475
AC133919.1,arch_1,-0.02094977
AC133919.2,arch_1,0.00034880626
LINC02193,arch_1,-0.0042618867
AC240565.1,arch_1,-0.020250194
DOC2B,arch_1,0.003042873
LINC02091,arch_1,-0.018133037
RPH3AL,arch_1,0.045379095
AC129507.4,arch_1,-0.017639648
AC129507.1,arch_1,0.0021624987
AC129507.2,arch_1,-0.018800436
AC141424.1,arch_1,-0.019375212
C17orf97,arch_1,-0.023051191
RFLNB,arch_1,-0.058055393
AC015853.2,arch_1,-0.027453013
VPS53,arch_1,-0.035682607
AC015853.3,arch_1,-0.010539687
TLCD3A,arch_1,-0.025895327
GEMIN4,arch_1,-0.020728515
GLOD4,arch_1,-0.0013124114
MRM3,arch_1,-0.024177087
NXN,arch_1,0.00073128624
AC087392.2,arch_1,-0.023346951
AC087392.1,arch_1,-0.018002395
TIMM22,arch_1,0.0029162972
ABR,arch_1,-0.0021697583
AC144836.1,arch_1,-0.018985234
YWHAE,arch_1,-0.01318294
CRK,arch_1,-0.028562851
AC032044.1,arch_1,-0.022978133
MYO1C,arch_1,-0.009204292
INPP5K,arch_1,-0.004714395
PITPNA-AS1,arch_1,-0.019302368
PITPNA,arch_1,-0.030601375
SLC43A2,arch_1,-0.022645097
SCARF1,arch_1,-0.029558618
PRPF8,arch_1,-0.016623432
TLCD2,arch_1,-0.052538864
MIR22HG,arch_1,-0.08115749
WDR81,arch_1,-0.008062585
AC130343.1,arch_1,-0.022719085
SERPINF2,arch_1,-0.033013847
SERPINF1,arch_1,-0.012841526
SMYD4,arch_1,-0.020547044
RPA1,arch_1,-0.0009268969
RTN4RL1,arch_1,-0.030146709
DPH1,arch_1,-0.018066611
AC090617.10,arch_1,-0.021039562
AC090617.5,arch_1,-0.027832147
HIC1,arch_1,0.024587156
SMG6,arch_1,0.0030271125
AC090617.4,arch_1,0.003612652
SRR,arch_1,-0.0005530921
TSR1,arch_1,-0.029583335
SGSM2,arch_1,0.0026550482
AC006435.2,arch_1,-0.023338716
MNT,arch_1,-0.0074823024
AC006435.1,arch_1,-0.018962963
METTL16,arch_1,-0.0022645113
PAFAH1B1,arch_1,-0.005027046
AC005696.2,arch_1,-0.01935959
CLUH,arch_1,-0.041959748
AC005696.1,arch_1,-0.01451486
RAP1GAP2,arch_1,-0.028041799
AC090282.1,arch_1,-0.019233707
OR3A2,arch_1,-0.018207856
OR3A3,arch_1,-0.019964099
SPATA22,arch_1,-0.0058752783
ASPA,arch_1,-0.020295411
TRPV3,arch_1,-0.028480759
TRPV1,arch_1,-0.012010478
SHPK,arch_1,-0.017958336
CTNS,arch_1,-0.014305173
AC027796.4,arch_1,-0.022152415
TAX1BP3,arch_1,-0.02967692
EMC6,arch_1,-0.02519043
ITGAE,arch_1,-0.012575529
AC116914.2,arch_1,-0.02282958
NCBP3,arch_1,-0.0014310776
CAMKK1,arch_1,-0.013524403
P2RX1,arch_1,-0.028251523
ATP2A3,arch_1,-0.024256652
ZZEF1,arch_1,-0.0051594344
CYB5D2,arch_1,0.017947957
ANKFY1,arch_1,0.014686327
UBE2G1,arch_1,-0.038398724
SPNS3,arch_1,-0.021926424
SPNS2,arch_1,-0.03114535
MYBBP1A,arch_1,-0.030057779
SMTNL2,arch_1,-0.026024146
PELP1,arch_1,-0.0037894356
AC091153.2,arch_1,-0.0006828569
ARRB2,arch_1,-0.024564695
MED11,arch_1,-0.011745379
CXCL16,arch_1,-0.015521727
PSMB6,arch_1,-0.024513965
AC233723.1,arch_1,-0.014756551
PLD2,arch_1,-0.01015025
MINK1,arch_1,0.004958161
CHRNE,arch_1,0.0049488177
GP1BA,arch_1,-0.020856753
RNF167,arch_1,-0.011288128
PFN1,arch_1,-0.019454034
SPAG7,arch_1,-0.011290752
CAMTA2,arch_1,-0.005136376
AC004771.4,arch_1,-0.021639707
AC004771.3,arch_1,-0.019683518
INCA1,arch_1,-0.020580655
KIF1C,arch_1,-0.032406572
SLC52A1,arch_1,-0.021489862
ZFP3,arch_1,-0.013127994
ZNF232,arch_1,-0.0077615757
AC012146.1,arch_1,-0.021642191
USP6,arch_1,-0.013453272
ZNF594,arch_1,-0.0011808703
AC087500.1,arch_1,0.023972442
SCIMP,arch_1,0.012890601
AC087500.2,arch_1,-0.016444968
RABEP1,arch_1,-0.019485557
NUP88,arch_1,-0.018614555
RPAIN,arch_1,-0.0035160969
AC004148.1,arch_1,-0.00913133
C1QBP,arch_1,-0.037546784
DHX33,arch_1,-0.02028215
DERL2,arch_1,-0.005807422
MIS12,arch_1,-0.009945517
NLRP1,arch_1,0.025274096
AC007846.1,arch_1,-0.024719823
WSCD1,arch_1,-0.019328134
AIPL1,arch_1,-0.009652195
PITPNM3,arch_1,-0.017651226
KIAA0753,arch_1,0.0036325878
TXNDC17,arch_1,-0.02118252
MED31,arch_1,-0.0061774766
C17orf100,arch_1,-0.01898437
XAF1,arch_1,0.106111914
FBXO39,arch_1,-0.014916394
TEKT1,arch_1,-0.018928127
ALOX12-AS1,arch_1,0.0052285977
ALOX12,arch_1,-0.013654546
RNASEK,arch_1,-0.011092511
C17orf49,arch_1,-0.008913285
MIR497HG,arch_1,0.0064391163
SLC16A13,arch_1,-0.018286563
ASGR1,arch_1,-0.01911436
DLG4,arch_1,0.0007668484
ACADVL,arch_1,-0.048994668
DVL2,arch_1,-0.0015766318
PHF23,arch_1,-0.027756428
GABARAP,arch_1,-0.0218209
CTDNEP1,arch_1,-0.009367081
ELP5,arch_1,-0.00611896
EIF5A,arch_1,-0.028683739
GPS2,arch_1,-0.0230356
NEURL4,arch_1,-0.0065624164
ACAP1,arch_1,0.0042623337
KCTD11,arch_1,-0.022028288
TNK1,arch_1,-0.023886384
PLSCR3,arch_1,-0.026545003
TMEM256,arch_1,-0.019314902
NLGN2,arch_1,-0.011723608
FGF11,arch_1,-0.015369519
CHRNB1,arch_1,-0.01600622
ZBTB4,arch_1,0.016799632
POLR2A,arch_1,-0.005505226
TNFSF12,arch_1,0.0024638805
TNFSF13,arch_1,-0.027069762
SENP3,arch_1,-0.01071339
EIF4A1,arch_1,-0.08266886
CD68,arch_1,-0.023156656
AC016876.1,arch_1,-0.020279327
MPDU1,arch_1,-0.026934823
SOX15,arch_1,-0.018892081
FXR2,arch_1,-0.022604687
SHBG,arch_1,-0.022698367
SAT2,arch_1,-0.03031428
ATP1B2,arch_1,-0.0073980503
TP53,arch_1,-0.014641943
WRAP53,arch_1,-0.018908741
DNAH2,arch_1,-0.025484297
KDM6B,arch_1,-0.011736707
NAA38,arch_1,-0.0014278251
CYB5D1,arch_1,-0.02841871
CHD3,arch_1,-0.018606337
RNF227,arch_1,-0.023556119
KCNAB3,arch_1,-0.019601155
CNTROB,arch_1,0.0017030253
HES7,arch_1,-0.017657699
PER1,arch_1,-0.043027654
VAMP2,arch_1,-0.008617568
TMEM107,arch_1,-0.006352193
AC129492.4,arch_1,-0.01853372
BORCS6,arch_1,-0.01673392
LINC00324,arch_1,-0.027392734
CTC1,arch_1,0.0010341116
PFAS,arch_1,-0.022084976
SLC25A35,arch_1,-0.0139591945
RANGRF,arch_1,-0.026126103
ARHGEF15,arch_1,-0.022321487
KRBA2,arch_1,0.037136856
AC135178.4,arch_1,0.013593951
RPL26,arch_1,-0.033045985
RNF222,arch_1,-0.01928394
NDEL1,arch_1,-0.006282579
MYH10,arch_1,0.0449467
PIK3R6,arch_1,-0.020060183
PIK3R5,arch_1,-0.027383536
NTN1,arch_1,0.029538408
STX8,arch_1,0.005535283
AC005695.2,arch_1,0.009962785
AC087501.1,arch_1,-0.008549498
CFAP52,arch_1,-0.020290092
USP43,arch_1,-0.021858219
AC027045.2,arch_1,-0.010602576
DHRS7C,arch_1,-0.015259715
GSG1L2,arch_1,-0.017492842
GLP2R,arch_1,-0.013443565
RCVRN,arch_1,-0.013287837
GAS7,arch_1,0.06251702
AC005291.2,arch_1,0.027885549
MYH13,arch_1,0.035008166
AC005291.1,arch_1,0.023084821
AC005323.2,arch_1,0.08030593
MYH8,arch_1,0.018178288
MYH4,arch_1,0.028251242
MYH1,arch_1,0.029448787
MYH2,arch_1,0.011491439
AC005323.1,arch_1,0.042492077
MYH3,arch_1,0.012289958
SCO1,arch_1,-0.01840559
AC002347.2,arch_1,-0.020433232
ADPRM,arch_1,-0.01137007
TMEM220,arch_1,-0.025599213
TMEM220-AS1,arch_1,-0.00030852098
AC015908.3,arch_1,-0.010445101
TMEM238L,arch_1,-0.019059546
PIRT,arch_1,-0.023387183
AC015908.2,arch_1,-0.02750313
SHISA6,arch_1,-0.042985678
DNAH9,arch_1,-0.0093220165
AC005410.2,arch_1,-0.014012757
ZNF18,arch_1,-0.0064106826
MAP2K4,arch_1,0.005456898
LINC00670,arch_1,-0.024090864
MYOCD,arch_1,-0.024719127
ARHGAP44,arch_1,0.039235592
ELAC2,arch_1,-0.009004091
HS3ST3A1,arch_1,0.04380456
COX10-AS1,arch_1,0.08976036
COX10,arch_1,-0.029081937
HS3ST3B1,arch_1,0.043039456
AC022816.1,arch_1,-0.01672158
LINC02096,arch_1,-0.019191232
AC005772.2,arch_1,-0.021197459
PMP22,arch_1,0.024634635
AC005703.3,arch_1,-0.018265398
TEKT3,arch_1,-0.016916147
AC005703.4,arch_1,-0.014146436
