archetype,gene,log1p,raw,z_scaled
arch_1,USP5,0.006269647,0.011482502,-0.008522446
arch_1,USP50,0.011595374,0.021292483,-0.0031323778
arch_1,USP51,0.004344243,0.0076415003,-0.026322726
arch_1,USP53,0.4825682,1.4586308,0.1658169
arch_1,USP54,0.15552007,0.31511742,-0.021752521
arch_1,USP6,0.0036379078,0.0068623438,-0.014811644
arch_1,USP6NL,0.06600146,0.12518588,-0.022827908
arch_1,USP7,0.06460533,0.118849136,0.007245852
arch_1,USP8,0.125358,0.24046476,0.0072336663
arch_1,USP9X,0.18240982,0.35932386,0.0019546172
arch_1,USP9Y,0.13761926,0.27050468,-0.051348317
arch_1,USPL1,0.06322918,0.1233145,0.01287617
arch_1,UST,0.28933227,0.68861055,0.14188462
arch_1,UST-AS1,0.0031561924,0.0060747326,-0.0063674916
arch_1,UTP11,0.008260225,0.016525364,-0.0037444206
arch_1,UTP14A,0.018381411,0.03438164,0.011765188
arch_1,UTP15,0.007444105,0.013813571,-0.00011010643
arch_1,UTP18,0.030306958,0.05581481,0.014576307
arch_1,UTP20,0.058225594,0.110157594,0.012656974
arch_1,UTP23,0.03162123,0.05920585,0.0051077893
arch_1,UTP25,0.014628269,0.02675681,-0.00043550436
arch_1,UTP3,0.007077906,0.016991654,0.0054702177
arch_1,UTP4,0.027881403,0.05283865,0.029463256
arch_1,UTP6,0.045613907,0.085453086,0.019122113
arch_1,UTRN,0.49365693,1.1559271,0.041240133
arch_1,UTS2,0.0014595191,0.0023590908,-0.02372769
arch_1,UTS2B,0.0062003667,0.0115964245,-0.0034687633
arch_1,UTY,0.16745487,0.3393549,-0.038691923
arch_1,UVRAG,0.22784074,0.4540979,0.00092097104
arch_1,UVSSA,0.022568235,0.03994801,-0.002533489
arch_1,UXS1,0.01937634,0.034831207,-0.023666115
arch_1,UXT,0.008407103,0.015747553,-0.0048230314
arch_1,UXT-AS1,0.0013166277,0.0025696058,-0.019303903
arch_1,VAC14,0.036186274,0.068308994,0.0043670787
arch_1,VAC14-AS1,0.0021085178,0.0039682845,-0.017388795
arch_1,VAMP1,0.005163031,0.00954841,-0.010769717
arch_1,VAMP2,0.0197057,0.047428034,0.0046203267
arch_1,VAMP3,0.015171875,0.029775508,-0.0034613465
arch_1,VAMP4,0.033214282,0.060399346,-0.011519724
arch_1,VAMP5,0.0052993977,0.015774041,-0.012446052
arch_1,VAMP7,0.018455248,0.03427206,-0.0024041317
arch_1,VAMP8,0.0024741057,0.008677189,-0.020965967
arch_1,VANGL1,0.010107402,0.018586708,-0.011421006
arch_1,VANGL2,0.0024083743,0.0042269044,-0.018844387
arch_1,VAPA,0.13861807,0.27091882,0.0034366269
arch_1,VAPB,0.06636053,0.12529784,-0.010230591
arch_1,VARS,0.00905077,0.017544616,0.00617331
arch_1,VARS2,0.0030186393,0.006267326,-0.019518657
arch_1,VASH1,0.0467231,0.09269962,-0.018743409
arch_1,VASH1-AS1,0.0044096424,0.008263375,-0.016316757
arch_1,VASH2,0.01806653,0.037113767,0.052314118
arch_1,VASN,0.016846245,0.032952882,0.035406794
arch_1,VASP,0.0084944,0.020447068,-0.017175665
arch_1,VAT1,0.0032666905,0.011225394,-0.020307397
arch_1,VAT1L,0.0008990432,0.010230666,-0.01402025
arch_1,VAV1,0.0019058359,0.009884576,-0.015460204
arch_1,VAV2,0.058918767,0.10952283,0.0006170885
arch_1,VAV3,0.053349245,0.1148656,-0.090755574
arch_1,VAV3-AS1,0.0007696537,0.0017435504,-0.024812132
arch_1,VAX2,0.0032335885,0.0061817057,-0.015349714
arch_1,VBP1,0.010484126,0.025147185,0.0089913905
arch_1,VCAM1,0.008737309,0.018687196,0.020250864
arch_1,VCAN,0.40254954,1.0793858,0.0042733494
arch_1,VCAN-AS1,0.05888564,0.11841585,0.005294269
arch_1,VCL,0.11447553,0.3450254,0.047481086
arch_1,VCP,0.04702581,0.10102655,0.031263098
arch_1,VCPIP1,0.02531279,0.051289298,0.011134236
arch_1,VCPKMT,0.021746045,0.03993249,-0.0024682211
arch_1,VDAC1,0.028101351,0.091359764,0.038783886
arch_1,VDAC2,0.008750055,0.060349572,0.015203792
arch_1,VDAC3,0.05246033,0.09990672,-0.01440282
arch_1,VDR,0.008392005,0.018638805,0.009092047
arch_1,VEGFA,0.035375863,0.0981995,0.053397536
arch_1,VEGFB,0.03091033,0.059343368,0.004142145
arch_1,VEGFC,0.025759295,0.09014401,0.09282563
arch_1,VEGFD,0.065399654,0.14177656,0.06880602
arch_1,VEPH1,0.020978587,0.04470263,0.019759392
arch_1,VEZF1,0.027479514,0.059681315,0.017419
arch_1,VEZT,0.099014975,0.19360602,0.01216843
arch_1,VGLL3,0.14987504,0.36223555,0.113307945
arch_1,VGLL4,0.19277601,0.39054465,-0.01856395
arch_1,VHL,0.021343663,0.039972223,0.0029271175
arch_1,VIL1,0.003366082,0.006061851,-0.01678582
arch_1,VILL,0.00752842,0.014038059,-0.024339408
arch_1,VIM,0.15202302,0.5001976,0.07411753
arch_1,VIM-AS1,0.00378609,0.0073046493,-0.01995845
arch_1,VIPAS39,0.019930601,0.03649251,-0.0068042404
arch_1,VIPR1,0.0026293371,0.0047709025,-0.014842896
arch_1,VIPR1-AS1,0.0008234644,0.0013623901,-0.015913703
arch_1,VIPR2,0.06872253,0.13654383,-0.059240695
arch_1,VIRMA,0.06956953,0.13117763,-0.0018003744
arch_1,VIT,0.32096538,0.7488361,0.14457014
arch_1,VKORC1,0.010439355,0.022330824,-0.009329876
arch_1,VKORC1L1,0.10928713,0.21607092,0.015181972
arch_1,VLDLR,0.008909649,0.030654022,-0.016528519
arch_1,VLDLR-AS1,0.028740043,0.108666986,0.024499858
arch_1,VMA21,0.004847612,0.014672233,-0.0071391324
arch_1,VMAC,0.008148911,0.01479301,-0.010089902
arch_1,VMP1,0.2697629,0.61411583,0.06549219
arch_1,VN1R1,0.0014295165,0.0029859296,-0.026113667
arch_1,VNN2,0.0035171334,0.007196826,-0.022260042
arch_1,VOPP1,0.07504175,0.14492685,-0.032730073
arch_1,VPS11,0.013143372,0.024052732,-0.00535554
arch_1,VPS13A,0.10875401,0.21270487,-0.014515547
arch_1,VPS13B,0.52936715,1.22157,0.029448284
arch_1,VPS13B-DT,0.049551364,0.09359119,0.0027337864
arch_1,VPS13C,0.24427994,0.48569,0.0027780042
arch_1,VPS13D,0.24243987,0.4801706,0.027147815
arch_1,VPS16,0.012628476,0.02315701,-0.0013850706
arch_1,VPS18,0.0067484775,0.01296192,-0.0072587645
arch_1,VPS25,0.0030599774,0.008500058,-0.012892958
arch_1,VPS26A,0.061189003,0.11700596,0.013072874
arch_1,VPS26B,0.023583064,0.042578828,-0.022254461
arch_1,VPS26C,0.05765756,0.10711561,0.003706256
arch_1,VPS28,0.0058197156,0.023987047,-0.0081834365
arch_1,VPS29,0.06424663,0.11865456,0.0009759155
arch_1,VPS33A,0.027301488,0.05044624,-0.0040377337
arch_1,VPS33B,0.013335959,0.02440908,-0.008822496
arch_1,VPS35,0.034311336,0.0636001,-0.008439289
arch_1,VPS35L,0.12368192,0.24264178,0.010253327
arch_1,VPS36,0.092247054,0.17530107,-0.011862229
arch_1,VPS37A,0.05766309,0.10920016,0.017443195
arch_1,VPS37B,0.03706398,0.07143386,-0.0024738924
arch_1,VPS37C,0.023494162,0.043666672,0.0014513783
arch_1,VPS37D,0.0005461674,0.0011007207,-0.020647496
arch_1,VPS39,0.071651384,0.13724308,0.0021548574
arch_1,VPS41,0.093771614,0.17789203,0.0076282793
arch_1,VPS45,0.09510743,0.18046263,-0.0039852955
arch_1,VPS4A,0.024122356,0.043204572,0.00075755484
arch_1,VPS4B,0.06661483,0.12723918,0.009607291
arch_1,VPS50,0.09428014,0.18050677,-0.00913967
arch_1,VPS51,0.050128985,0.0919125,-0.00088358996
arch_1,VPS52,0.025561206,0.04610051,0.0025901857
arch_1,VPS53,0.15239523,0.29092705,-0.042037297
arch_1,VPS54,0.21239555,0.42636302,-0.0032908458
arch_1,VPS72,0.012633198,0.02333479,-0.0067065577
arch_1,VPS8,0.13869649,0.2922272,-0.028730782
arch_1,VPS9D1,0.01810491,0.032426532,-0.027662514
arch_1,VPS9D1-AS1,0.001496301,0.0026882607,-0.021282531
arch_1,VRK1,0.01948118,0.03655874,-0.0008487184
arch_1,VRK2,0.12030562,0.23380561,9.220338e-05
arch_1,VRK3,0.034318198,0.06298767,0.0017457022
arch_1,VRTN,0.0012888255,0.0023562617,-0.019101406
arch_1,VSIG10,0.042411976,0.07687405,-0.0065158666
arch_1,VSIG10L,0.0012618302,0.0022973386,-0.0188074
arch_1,VSIG10L2,0.0015619753,0.0027137501,-0.014316197
arch_1,VSIG4,0.000985868,0.016105818,-0.014779991
arch_1,VSIR,0.02105299,0.049230542,0.05529116
arch_1,VSTM1,0.00048047837,0.00097527704,-0.017301835
arch_1,VSTM4,0.0720644,0.13387233,-0.023566196
arch_1,VSTM5,0.0038377221,0.006609747,-0.017527703
arch_1,VTA1,0.060078327,0.112517625,-0.0042187315
arch_1,VTI1A,0.3063568,0.65778196,0.02914862
arch_1,VTI1B,0.038096126,0.070586346,0.0011381222
arch_1,VTN,0.0009559715,0.004092077,-0.014441685
arch_1,VWA1,0.003248354,0.007735058,-0.02563863
arch_1,VWA2,0.0022666901,0.00393378,-0.026602
arch_1,VWA3A,0.0029695618,0.0056849415,-0.018838499
arch_1,VWA3B,0.001774803,0.0034663798,-0.020421583
arch_1,VWA5A,0.009568995,0.016542615,0.001182006
arch_1,VWA5B1,0.00069443666,0.0014393586,-0.01610804
arch_1,VWA8,0.13861215,0.38071918,-0.016849503
arch_1,VWA8-AS1,0.00082206255,0.0017598835,-0.01966911
arch_1,VWC2L,0.003833144,0.008441712,-0.011623665
arch_1,VWCE,0.0056809424,0.011854679,0.012907377
arch_1,VWF,0.012688232,0.07512728,0.014690858
arch_1,VXN,0.0017919071,0.003749274,-0.010133747
arch_1,WAC,0.2550207,0.51962537,0.0052407747
arch_1,WAC-AS1,0.029243913,0.0534214,-0.0047259848
arch_1,WAKMAR2,0.004757001,0.009425415,-0.040021908
arch_1,WAPL,0.10243913,0.19525477,0.015055414
arch_1,WARS,0.015923176,0.052160077,0.01696962
arch_1,WARS2,0.09406752,0.18558975,0.03907482
arch_1,WARS2-AS1,0.18840607,0.38542277,0.029605286
arch_1,WARS2-IT1,0.014385594,0.027590036,0.019409569
arch_1,WAS,0.0008315328,0.0037609776,-0.018318148
arch_1,WASF1,0.0545292,0.11133699,0.056432188
arch_1,WASF2,0.18844648,0.36759272,0.0028420968
arch_1,WASF3,0.15544954,0.3280955,0.04997148
arch_1,WASF3-AS1,0.019132959,0.036026824,0.018768989
arch_1,WASHC1,0.081311315,0.1532512,0.0019795361
arch_1,WASHC2A,0.020730175,0.039224394,-0.0030976457
arch_1,WASHC2C,0.025060927,0.045634035,0.0023888305
arch_1,WASHC3,0.0616538,0.116824806,0.00901439
arch_1,WASHC4,0.17197193,0.3422116,-0.0030481073
arch_1,WASHC5,0.048612896,0.09184128,0.0061887465
arch_1,WASHC5-AS1,0.0024768128,0.004208079,-0.022324556
arch_1,WASL,0.1010189,0.19515312,-0.0038010809
arch_1,WBP1,0.007741486,0.015594657,-0.014298931
arch_1,WBP11,0.030223282,0.056378745,0.019033412
arch_1,WBP1L,0.16224708,0.3302382,0.041494835
arch_1,WBP2,0.019161366,0.04346491,0.010823856
arch_1,WBP2NL,0.014347044,0.02664398,0.009757367
arch_1,WBP4,0.051992085,0.09814732,0.009300789
arch_1,WDCP,0.0070146737,0.012929179,-0.0060993535
arch_1,WDFY1,0.07701633,0.14680307,0.0022210928
arch_1,WDFY2,0.14960374,0.30382073,0.0068013878
arch_1,WDFY3,0.37132454,0.80088407,0.0037847038
arch_1,WDFY3-AS1,0.011725734,0.02135533,-0.005983863
arch_1,WDFY3-AS2,0.015037548,0.028505702,6.438448e-05
arch_1,WDFY4,0.006077179,0.016214173,-0.030380184
arch_1,WDHD1,0.009852346,0.018279178,-0.01033944
arch_1,WDPCP,0.21070549,0.5317131,0.009144205
arch_1,WDR1,0.024849134,0.05080989,0.00901973
arch_1,WDR11,0.09569882,0.18079221,-0.0010120261
arch_1,WDR11-AS1,0.008926693,0.016824976,-0.01832822
arch_1,WDR12,0.0595482,0.112363264,0.01563301
arch_1,WDR13,0.012330987,0.029380636,0.00016758058
arch_1,WDR17,0.012430554,0.024293354,0.026746038
arch_1,WDR18,0.0017670346,0.0053673848,-0.017210161
arch_1,WDR19,0.07560745,0.14792947,0.029923892
arch_1,WDR20,0.12181411,0.23601915,0.014756042
arch_1,WDR24,0.0031021277,0.00574654,-0.021086441
arch_1,WDR25,0.042105462,0.08022675,0.009365821
arch_1,WDR26,0.1408339,0.27683428,0.003370421
arch_1,WDR27,0.10381364,0.20577115,-0.005305191
arch_1,WDR3,0.023562005,0.044504814,0.024253957
arch_1,WDR31,0.015220745,0.028466662,0.004187142
arch_1,WDR33,0.17919742,0.34841496,0.0014634497
arch_1,WDR34,0.0027635251,0.008161385,-0.020732919
arch_1,WDR35,0.06577495,0.12769097,0.013746568
arch_1,WDR36,0.039928537,0.075600974,0.011559951
arch_1,WDR37,0.10260735,0.20210363,0.006304497
arch_1,WDR4,0.020981854,0.038369954,0.02263133
arch_1,WDR41,0.07298308,0.1380378,-0.02487839
arch_1,WDR43,0.09918839,0.1998032,0.058118623
arch_1,WDR44,0.080570005,0.15522629,-0.00030878893
arch_1,WDR45,0.017808631,0.033614177,0.0033174914
arch_1,WDR45B,0.0512436,0.09410165,0.0022571764
arch_1,WDR46,0.009947023,0.01852439,-0.005878308
arch_1,WDR47,0.028971838,0.05280795,-0.0007718175
arch_1,WDR48,0.05115194,0.09525968,-0.01061264
arch_1,WDR49,0.0034598191,0.011273651,-0.0063976836
arch_1,WDR5,0.02033182,0.036859386,0.011644472
arch_1,WDR53,0.01002898,0.018846793,-0.0031398602
arch_1,WDR54,0.0030176057,0.005084832,-0.02288814
arch_1,WDR55,0.01069318,0.020653961,-0.0030969041
arch_1,WDR59,0.097054675,0.18115644,-0.0029515782
arch_1,WDR5B,0.0033218802,0.006622232,-0.019842062
arch_1,WDR6,0.021729361,0.04018304,0.0034400048
arch_1,WDR60,0.11905708,0.22640182,-0.019836592
arch_1,WDR61,0.040340032,0.07400683,-0.0031906425
arch_1,WDR62,0.0009706773,0.0036493735,-0.019381534
arch_1,WDR63,0.006651504,0.013191398,-0.016247679
arch_1,WDR64,0.0016000248,0.0030069633,-0.016281929
arch_1,WDR66,0.014053287,0.026959933,0.00040313328
arch_1,WDR7,0.18335252,0.36537436,-0.017871695
arch_1,WDR70,0.2465849,0.4975127,0.0027379545
arch_1,WDR72,0.0013584453,0.0023269274,-0.021095991
arch_1,WDR73,0.07239812,0.13357651,-0.007392032
arch_1,WDR74,0.007862632,0.01521193,0.00054622453
arch_1,WDR75,0.053262033,0.10128229,0.017417494
arch_1,WDR76,0.0061763404,0.0115502775,-0.007788879
arch_1,WDR77,0.00343521,0.0064104367,-0.011142605
arch_1,WDR78,0.04500689,0.086838305,-0.004936667
arch_1,WDR81,0.03011126,0.057056416,-0.0021222753
arch_1,WDR82,0.04627806,0.086229965,0.010563009
arch_1,WDR83,0.014134487,0.025608191,-0.001908619
arch_1,WDR83OS,0.0015151055,0.015190663,-0.019383058
arch_1,WDR86,0.0018481032,0.0037393926,-0.011534216
arch_1,WDR88,0.0064386358,0.011858401,-0.01630288
arch_1,WDR89,0.01869151,0.034983568,0.00744036
arch_1,WDR90,0.009295116,0.016124424,-0.008229238
arch_1,WDR91,0.013441707,0.024184542,-0.0073499074
arch_1,WDR92,0.032565802,0.05988907,-0.0109233605
arch_1,WDR93,0.0016638795,0.0030374478,-0.021434186
arch_1,WDR97,0.0005249713,0.0010436889,-0.020295726
arch_1,WDSUB1,0.046575334,0.08868479,-0.0042010173
arch_1,WDTC1,0.04991558,0.092750415,-0.005598663
arch_1,WDYHV1,0.02308042,0.04246235,0.0016723959
arch_1,WEE1,0.024957052,0.051392812,0.030778313
arch_1,WEE2,0.001375783,0.002460487,-0.022675393
arch_1,WEE2-AS1,0.009035164,0.01688873,-0.012430952
arch_1,WFDC1,0.00046942072,0.0013686119,-0.016302677
arch_1,WFDC10B,0.0016027289,0.0032450047,-0.0145619465
arch_1,WFDC3,0.0020793516,0.0041064695,-0.015214645
arch_1,WFIKKN1,0.00037089016,0.00064219674,-0.01877024
arch_1,WFS1,0.005278956,0.014231536,-0.01525278
arch_1,WHAMM,0.03683688,0.06810162,0.005502059
arch_1,WHRN,0.009034523,0.016971253,0.00081656576
arch_1,WIF1,0.0004843952,0.00078544376,-0.019808788
arch_1,WIPF1,0.2056075,0.42001915,-0.031329844
arch_1,WIPF2,0.10113145,0.19128764,-0.018696852
arch_1,WIPF3,0.0060543306,0.01699384,-0.0033409782
arch_1,WIPI1,0.100546494,0.20354097,0.012109613
arch_1,WIPI2,0.045161895,0.08572645,0.005168353
arch_1,WIZ,0.0067000114,0.013733783,-0.0038349945
arch_1,WLS,0.05368021,0.11658622,0.0072064367
arch_1,WNK1,0.24712273,0.5568137,0.011270182
arch_1,WNK2,0.016404865,0.05826242,-0.13880798
arch_1,WNK3,0.026457673,0.05595634,0.040211555
arch_1,WNK4,0.0011025323,0.001990748,-0.023432199
arch_1,WNT10B,0.002287622,0.0041907034,-0.0046149674
arch_1,WNT11,0.0039462834,0.007493558,-0.0004617501
arch_1,WNT2,0.0012058299,0.0027066576,-0.014489496
arch_1,WNT2B,0.04491531,0.08505908,0.026548479
arch_1,WNT3,0.0021449544,0.0037849175,-0.021126304
arch_1,WNT3A,0.00044597263,0.00088348496,-0.016927678
arch_1,WNT4,0.0011466312,0.0020243414,-0.023014044
arch_1,WNT5A,0.003274443,0.0066255457,-0.003091462
arch_1,WNT5B,0.05154561,0.105882466,0.06943566
arch_1,WNT8B,0.00040921135,0.0006785743,-0.018050112
arch_1,WNT9A,0.016043734,0.030519588,-0.02028505
arch_1,WRAP53,0.0031706512,0.0058499477,-0.016092587
arch_1,WRAP73,0.011558504,0.020754639,-0.002938608
arch_1,WRN,0.1580414,0.31814238,0.015422115
arch_1,WRNIP1,0.036594372,0.067927845,-0.009875401
arch_1,WSB1,0.51641256,1.1419858,0.027002156
arch_1,WSB2,0.032619003,0.060693666,0.00882125
arch_1,WSCD1,0.0006944193,0.0016731917,-0.015818348
arch_1,WSCD2,0.0006390023,0.0012495578,-0.024299739
arch_1,WT1,0.014639305,0.031190583,0.043453846
arch_1,WT1-AS,0.025417093,0.048831478,0.039266374
arch_1,WTAP,0.11736961,0.23004381,0.036032688
arch_1,WTIP,0.030574335,0.053746406,-0.020049846
arch_1,WWC1,0.003010688,0.00606266,-0.013773285
arch_1,WWC2,0.2185727,0.4447204,-0.0055350936
arch_1,WWC2-AS1,0.0034611165,0.00639028,-0.016548557
arch_1,WWC2-AS2,0.0017089719,0.0034241332,-0.0186965
arch_1,WWC3,0.06737022,0.12535891,-0.005114969
arch_1,WWC3-AS1,0.009224402,0.016571766,-0.011144133
arch_1,WWOX,0.7152253,2.0403886,0.053600308
arch_1,WWOX-AS1,0.0023176493,0.004196924,-0.018603545
arch_1,WWP1,0.17801106,0.36676884,0.03959434
arch_1,WWP2,0.07449022,0.14075941,-0.022058481
arch_1,WWTR1,0.3015231,0.6599595,-0.079495825
arch_1,WWTR1-AS1,0.0006666655,0.0013882994,-0.019243816
arch_1,XAB2,0.0030053293,0.0059133545,-0.018390136
arch_1,XACT,0.0038747303,0.00972691,-0.008926034
arch_1,XAF1,0.1007658,0.18201846,-0.08381578
arch_1,XBP1,0.031687215,0.062889755,0.024559867
arch_1,XG,0.029451398,0.051906534,-0.096511334
arch_1,XIAP,0.098989934,0.19175445,0.00079552684
arch_1,XIAP-AS1,0.0017221479,0.0031504529,-0.02171711
arch_1,XIRP2,0.001319374,0.083692975,-0.018867986
arch_1,XIST,0.35403174,0.9445389,0.04283665
arch_1,XKR4,0.004886985,0.012113656,-0.0064730425
arch_1,XKR6,0.012467173,0.039202984,-0.04113534
arch_1,XKR8,0.0018876679,0.0038075729,-0.02242432
arch_1,XKR9,0.0061091385,0.0115709165,-0.009959891
arch_1,XKRX,0.00059818383,0.0010349343,-0.019930534
arch_1,XPA,0.039163772,0.07074425,-0.006718238
arch_1,XPC,0.06579274,0.12347709,0.011045037
arch_1,XPNPEP1,0.04823837,0.09173712,-0.011957877
arch_1,XPNPEP2,0.0038315507,0.0076154307,0.0011821372
arch_1,XPNPEP3,0.07115289,0.13516702,0.0037626915
arch_1,XPO1,0.12095886,0.23297624,-0.021837715
arch_1,XPO4,0.12898722,0.25669244,-0.0020867453
arch_1,XPO5,0.05263739,0.09733136,0.013758771
arch_1,XPO6,0.06266161,0.11945075,0.013320858
arch_1,XPO7,0.073878914,0.13887204,-0.016062187
arch_1,XPOT,0.03686549,0.07049899,0.010731466
arch_1,XPR1,0.049645983,0.38297865,0.13762484
arch_1,XRCC1,0.013948299,0.02533233,-0.013472116
arch_1,XRCC2,0.0018434068,0.0034998022,-0.018035686
arch_1,XRCC3,0.012929848,0.022542357,-0.010570878
arch_1,XRCC4,0.06746461,0.13709755,0.0035756123
arch_1,XRCC5,0.1700748,0.3366683,0.018751273
arch_1,XRCC6,0.06505103,0.12212558,0.015997328
arch_1,XRN1,0.22868086,0.45558393,-0.0040369043
arch_1,XRN2,0.11590178,0.22345714,0.030821396
arch_1,XRRA1,0.12414212,0.23579763,-0.028039536
arch_1,XXYLT1,0.060626496,0.11395823,-0.02593428
arch_1,XXYLT1-AS2,0.0014255551,0.0026484071,-0.021870812
arch_1,XYLB,0.030832237,0.057563692,-0.00038339046
arch_1,XYLT1,0.16871203,0.37255752,0.0029420292
arch_1,XYLT2,0.019265555,0.034818143,-0.015718468
arch_1,YAE1,0.029219763,0.054360136,-0.002798189
arch_1,YAF2,0.17308952,0.36006537,0.021114131
arch_1,YAP1,0.20901535,0.42720017,-0.015416263
arch_1,YARS,0.06815611,0.13530861,0.055647433
arch_1,YARS2,0.042471856,0.078727186,1.6186452e-05
arch_1,YBEY,0.012743498,0.022221904,-0.013827398
arch_1,YBX1,0.019995503,0.0809222,0.029356722
arch_1,YBX3,0.16955727,0.35486934,0.07499328
arch_1,YDJC,0.0006931456,0.0019140306,-0.016608004
arch_1,YEATS2,0.094398014,0.1802832,-0.032146513
arch_1,YEATS2-AS1,0.0012517839,0.0020503653,-0.02218016
arch_1,YEATS4,0.010712677,0.019525738,-0.010501674
arch_1,YES1,0.08052882,0.15563653,-0.015279207
arch_1,YIF1A,0.0042893486,0.01130197,-0.015385487
arch_1,YIF1B,0.0066233776,0.01370473,-0.01416817
arch_1,YIPF1,0.019413274,0.036189698,0.0046549346
arch_1,YIPF2,0.01392529,0.024668014,-0.013531089
arch_1,YIPF3,0.012862942,0.02708325,-0.003744155
arch_1,YIPF4,0.11328586,0.21731886,0.00036047498
arch_1,YIPF5,0.020755991,0.040155333,-0.009627753
arch_1,YIPF6,0.037112348,0.069458105,-0.0022966936
arch_1,YIPF7,0.005135989,0.0126883965,-0.011745892
arch_1,YJEFN3,0.0076973685,0.0135656465,-0.011258702
arch_1,YJU2,0.01178837,0.02135603,0.0007273387
arch_1,YKT6,0.0074542547,0.014863929,-0.008328147
arch_1,YLPM1,0.15198037,0.29235065,-0.0149773685
arch_1,YME1L1,0.11368504,0.21648537,0.0078887455
arch_1,YOD1,0.004634186,0.01311509,-0.0031048404
arch_1,YPEL1,0.020006657,0.035877947,-0.011796482
arch_1,YPEL2,0.1193176,0.24852014,0.008662881
arch_1,YPEL3,0.027758334,0.051916838,-0.009885751
arch_1,YPEL4,0.0024398689,0.004294367,-0.014722937
arch_1,YPEL5,0.023889104,0.046775904,0.000948912
arch_1,YRDC,0.004922982,0.010046061,-0.003909242
arch_1,YTHDC1,0.12103539,0.22818542,0.0024120668
arch_1,YTHDC2,0.16127047,0.31473815,0.0058623524
arch_1,YTHDF1,0.02152084,0.039857514,0.0007375919
arch_1,YTHDF2,0.056684416,0.106853195,0.018736307
arch_1,YTHDF3,0.087253086,0.17523287,0.017121933
arch_1,YWHAB,0.045111313,0.108121164,0.021556707
arch_1,YWHAE,0.17633039,0.34466684,0.011611323
arch_1,YWHAG,0.054722395,0.12865287,0.040443704
arch_1,YWHAH,0.006090027,0.028914768,-0.00900333
arch_1,YWHAQ,0.09658804,0.18999381,0.009833609
arch_1,YWHAZ,0.12810963,0.25230542,0.00012613385
arch_1,YY1,0.07546546,0.1396228,-0.0068098046
arch_1,YY1AP1,0.08161897,0.15125299,0.019272342
arch_1,Z68871.1,0.0055336915,0.010369973,-0.012153553
arch_1,Z69666.1,0.004090902,0.0073111174,-0.017528104
arch_1,Z69706.1,0.001256385,0.0022713484,-0.021222183
arch_1,Z69720.1,0.004213717,0.007382785,-0.02025347
arch_1,Z69733.1,0.005872427,0.0109548,-0.009238099
arch_1,Z80897.1,0.0005257029,0.00086097536,-0.019228067
arch_1,Z82188.2,0.0014068165,0.0024729862,-0.023011051
arch_1,Z82198.2,0.00067196204,0.0010600855,-0.020204626
arch_1,Z82215.1,0.014794359,0.025940029,-0.015681455
arch_1,Z82217.1,0.011037261,0.020196313,-0.015387365
arch_1,Z83745.1,0.0012233636,0.0022260458,-0.026293697
arch_1,Z83844.2,0.0029719726,0.005139563,-0.019544529
arch_1,Z84484.1,0.00046069158,0.0009416913,-0.016091427
arch_1,Z84485.1,0.0072353664,0.01274908,-0.02385772
arch_1,Z92544.2,0.0012979959,0.002456662,-0.020449245
arch_1,Z93020.1,0.00462248,0.0079991855,-0.011900772
arch_1,Z93403.1,0.0037606526,0.0070186453,-0.021529699
arch_1,Z93930.2,0.0736887,0.14072137,0.009176308
arch_1,Z93943.1,0.0034904098,0.0064468076,-0.013966897
arch_1,Z94057.1,0.00069455436,0.0012960412,-0.017727703
arch_1,Z94277.1,0.00060882606,0.0011993541,-0.020367105
arch_1,Z94721.1,0.01256505,0.022917796,-0.014439322
arch_1,Z95114.4,0.0003494888,0.00063459855,-0.017990932
arch_1,Z95115.1,0.0010559607,0.0020799974,-0.019839145
arch_1,Z95118.2,0.02020881,0.03914889,-0.0076287882
arch_1,Z95331.1,0.009210916,0.016083991,0.008377312
arch_1,Z95624.1,0.00035749524,0.00071996916,-0.017859502
arch_1,Z96074.1,0.0039884825,0.0073978067,-0.011937077
arch_1,Z97055.2,0.0014619599,0.0027767562,-0.021643564
arch_1,Z97832.2,0.00324962,0.00572444,-0.020734156
arch_1,Z97986.1,0.00040939337,0.0008412227,-0.01516391
arch_1,Z97989.1,0.002286059,0.004293483,-0.016411968
